gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dt,ebit,ebitda,epspi,fincf,gp,ivncf,oancf,revt,teq,costat,mkvalt
001722,06/30/1976,1976,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,684.0600,12.0601,29.5200,,116.2350,131.9260,2.2800,,169.0590,,,1620.7760,,A,
001722,06/30/1977,1977,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,732.9210,13.9462,29.7880,,105.1910,122.2950,2.0700,,160.9990,,,2114.1680,,A,
001722,06/30/1978,1978,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,771.0760,14.8707,31.3540,,70.9500,92.5720,1.8100,,136.4930,,,1857.0530,,A,
001722,06/30/1979,1979,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,1032.5230,15.5688,32.9760,,94.8100,128.5300,1.7100,,175.3920,,,2297.8370,,A,
001722,06/30/1980,1980,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,1365.5640,19.7474,38.8390,,187.7470,227.6520,3.2000,,288.2820,,,2802.0100,,A,
001722,06/30/1981,1981,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,2000.6290,15.2931,68.4620,,262.6210,326.1760,2.6800,,405.0640,,,3647.4880,,A,
001722,06/30/1982,1982,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,2194.8160,16.5574,72.5930,,231.4940,318.3890,2.1300,,419.3440,,,3712.9760,,A,
001722,06/30/1983,1983,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,2549.9090,17.4707,82.9940,,135.7680,232.0920,1.4100,,358.1740,,,4291.9530,,A,
001722,06/30/1984,1984,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,2592.7040,17.9851,91.7350,,168.2910,274.8060,1.3100,,392.0670,,,4906.9570,,A,
001722,06/30/1985,1985,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,2967.1170,18.6569,96.6610,,240.5920,357.0580,1.7000,,487.2460,,,4738.7610,,A,
001722,06/30/1986,1986,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,3315.4360,13.3712,155.2510,,353.5150,491.9680,1.5000,,635.7540,,,5335.9570,,A,
001722,06/30/1987,1987,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,3862.0910,14.3982,164.4420,,380.8270,536.7260,1.6200,,695.5410,,,5774.6210,,A,
001722,06/30/1988,1988,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,4397.5640,15.5642,169.0120,,540.9180,724.8700,2.0500,,890.5940,,,6798.3940,,A,
001722,06/30/1989,1989,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,4728.3080,16.9957,178.4870,,622.2910,841.9860,2.3800,-39.0680,1039.3720,-686.1300,779.8070,7928.8360,,A,
001722,06/30/1990,1990,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,5450.0100,12.5927,283.7540,,674.4120,923.0810,1.7100,-37.6900,1154.7730,-698.3480,710.8490,7751.3410,,A,
001722,06/30/1991,1991,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,6260.6070,13.5866,288.6890,,617.0480,878.9700,1.5600,240.0000,1158.1910,-679.1400,678.3570,8468.1980,,A,
001722,06/30/1992,1992,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,7524.5300,14.8109,303.3140,,748.3130,1042.5980,1.6200,353.7300,1337.3920,-905.8590,868.8940,9231.5020,,A,
001722,06/30/1993,1993,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,8404.1110,15.4070,316.9510,,738.1510,1067.2560,1.7400,444.1430,1392.0490,-1695.8330,673.8130,9811.3620,,A,
001722,06/30/1994,1994,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,8746.8530,15.4165,327.2750,,766.3980,1121.4170,1.4700,-451.6860,1492.6540,-248.7740,630.3710,11374.3720,,A,
001722,06/30/1995,1995,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,9756.8870,11.5429,507.1660,,1213.1260,1597.9980,1.5500,-239.5040,2027.3560,-813.5440,1191.2470,12671.8680,,A,
001722,06/30/1996,1996,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,10449.8690,11.8208,519.8300,,914.4280,1308.0330,1.3300,-324.5900,1758.0430,-449.1860,853.8850,13314.0490,,A,
001722,06/30/1997,1997,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,11354.3670,11.3872,531.3090,,796.4410,1242.8530,0.6900,237.2860,1746.9560,-984.8810,610.6810,13853.2620,,A,
001722,06/30/1998,1998,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,13833.5340,11.3984,570.6870,,768.2680,1295.0810,0.7100,970.6590,1907.7730,-1635.5010,613.3790,16108.6300,,A,11057.0606
001722,06/30/1999,1999,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,14029.8810,10.6931,583.6150,3218.79,530.9540,1115.9190,0.4500,-463.8350,1816.9940,-420.9590,1219.8470,14283.3350,,A,9009.5566
001722,06/30/2000,2000,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,14423.1000,10.1468,602.1870,3309.113,598.2170,1202.4460,0.4900,39.8600,1931.8040,-1059.4080,815.3960,12876.8170,,A,5908.9599
001722,06/30/2001,2001,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,14339.9310,10.0370,630.8360,3733.211,700.7690,1273.1590,0.6100,-474.9130,2004.1880,-190.4060,864.1790,20051.4210,,A,8232.4098
001722,06/30/2002,2002,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,15416.2730,10.7545,628.0930,3417.084,709.5340,1276.1100,0.7800,-941.1230,2103.0320,-407.3640,1516.5880,23453.5610,6754.8210,A,8033.3095
001722,06/30/2003,2003,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,17182.8790,10.9625,644.8550,3903.175,779.4440,1423.0590,0.7000,226.7950,2370.7530,-1068.9880,1081.0370,30708.0330,7069.1970,A,8299.2839
001722,06/30/2004,2004,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,19368.8210,11.8298,650.7480,3900.67,1129.4910,1815.1040,0.7600,316.3440,2816.9370,-697.2130,156.1170,36151.3940,7698.2160,A,10919.5514
001722,06/30/2005,2005,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,18598.1050,12.9666,650.3990,3753.078,1350.5280,2015.1800,1.6000,-1842.4580,3095.9910,-301.5080,2126.1790,35943.8100,8433.4720,A,13905.5306
001722,06/30/2006,2006,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,21269.0300,14.9567,655.6850,4130.091,1793.1310,2449.8450,2.0100,282.9330,3622.5280,-1126.2310,1433.7310,36596.1110,9806.8800,A,27066.6768
001722,06/30/2007,2007,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,25118.0000,17.5008,643.0000,4817,2042.0000,2743.0000,3.3200,-398.0000,3938.0000,-452.0000,400.0000,44018.0000,11253.0000,A,21276.8700
001722,06/30/2008,2008,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,37056.0000,20.9472,644.0000,7922,2467.0000,3188.0000,2.8000,5246.0000,4563.0000,-1949.0000,-3150.0000,69816.0000,13490.0000,A,21735.0000
001722,06/30/2009,2009,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,31585.0000,21.0265,642.0000,7848,2668.0000,3398.0000,2.6600,-3225.0000,4810.0000,-1882.0000,5352.0000,69198.0000,13499.0000,A,17186.3400
001722,06/30/2010,2010,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,31548.0000,22.8623,639.0000,7174,2445.0000,3302.0000,3.0000,-1028.0000,4700.0000,-1722.0000,2741.0000,61682.0000,14631.0000,A,16498.9800
001722,06/30/2011,2011,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,42193.0000,27.8225,676.0000,8444,2689.0000,3516.0000,3.1700,3584.0000,5127.0000,-1675.0000,-2340.0000,80676.0000,18838.0000,A,20381.4000
001722,06/30/2012,2012,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,41553.0000,27.2671,659.0000,8212,2046.0000,2839.0000,1.8400,-1097.0000,4461.0000,-1122.0000,2895.0000,89038.0000,18169.0000,A,19453.6800
001722,12/31/2013,2013,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,43752.0000,30.5857,659.0000,6512,2184.0000,3033.0000,2.0300,-3242.0000,4738.0000,-577.0000,5226.0000,89804.0000,20194.0000,A,28600.6000
001722,12/31/2014,2014,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,44027.0000,30.7300,637.0000,5582,2959.0000,3836.0000,3.4400,-3577.0000,5645.0000,-3407.0000,4962.0000,81201.0000,19630.0000,A,33124.0000
001722,12/31/2015,2015,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,40157.0000,30.0824,595.0000,5791,2010.0000,2884.0000,2.9900,-2649.0000,4894.0000,-21.0000,2481.0000,67702.0000,17915.0000,A,21824.6000
001722,12/31/2016,2016,INDL,C,D,STD,ADM,039483102,ARCHER-DANIELS-MIDLAND CO,USD,39769.0000,29.9703,573.0000,6777,1663.0000,2563.0000,2.1800,-579.0000,4584.0000,-1211.0000,1475.0000,62346.0000,17181.0000,A,26157.4500
001878,01/31/1985,1984,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,4.8990,0.7237,2.7690,,2.8180,2.9050,0.4500,,8.4470,,,9.8740,,A,
001878,01/31/1986,1985,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,24.6830,3.1523,6.7160,,12.3930,12.7910,1.0300,,25.3470,,,29.5310,,A,
001878,01/31/1987,1986,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,40.3470,4.9549,6.8580,,21.6380,22.5660,1.6500,,45.4460,,,52.3820,,A,
001878,01/31/1988,1987,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,125.4510,4.8172,23.8240,,31.2090,33.6660,0.8900,,71.1620,,,79.2570,,A,
001878,01/31/1989,1988,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,169.8930,6.1543,24.0050,,46.9170,50.2060,1.3500,1.4670,106.0840,-39.1460,39.5320,117.3020,,A,
001878,01/31/1990,1989,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,194.3140,6.5630,24.2450,,68.0260,73.4220,1.9100,-35.5200,161.5000,-6.6450,52.0800,178.5910,,A,
001878,01/31/1991,1990,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,265.2340,8.9417,24.4120,,81.9540,93.1260,2.3000,-5.2480,221.3770,-60.5480,58.4460,237.8500,,A,
001878,01/31/1992,1991,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,328.0260,10.8714,24.5880,,80.2310,91.3830,2.3100,-3.8740,256.8820,-48.1230,72.8580,284.9030,,A,
001878,01/31/1993,1992,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,358.2830,11.1546,24.0110,,68.6970,79.9850,1.7600,-33.8640,315.3570,-34.6960,68.6080,367.7210,,A,
001878,01/31/1994,1993,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,404.8740,12.5054,23.7400,,89.7030,102.7930,2.5000,-35.0750,368.4720,-41.2810,88.8530,418.7200,,A,
001878,01/31/1995,1994,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,482.0760,6.8475,47.2410,,112.9110,130.2660,1.1400,-41.2460,420.9080,46.2680,104.4120,465.2780,,A,
001878,01/31/1996,1995,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,517.9290,7.3856,46.3510,,129.0270,142.5090,1.7600,-72.7360,493.5540,-99.6290,106.6320,546.8840,,A,
001878,01/31/1997,1996,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,492.2330,6.8306,45.1080,,64.5550,89.8250,0.8800,-54.8410,470.6830,-123.8330,114.1830,509.6300,,A,
001878,01/31/1998,1997,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,563.4900,7.3230,45.4650,,97.3490,134.1480,0.9700,-106.1380,597.8190,-16.4760,158.6120,632.3580,,A,
001878,01/31/1999,1998,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,693.8770,9.7216,47.3420,,136.8220,182.3900,1.9400,29.9650,709.3710,-72.5500,146.7350,740.1670,,A,2091.9246
001878,01/31/2000,1999,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,907.3260,10.1669,59.2410,0,35.5110,96.3360,0.1600,57.9440,706.5110,-304.3540,103.6050,820.1820,,A,1810.5531
001878,01/31/2001,2000,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,807.7590,8.4014,54.7140,0,138.7800,191.5090,1.6300,-245.3070,812.3260,68.5950,196.1190,936.3240,,A,2017.5788
001878,01/31/2002,2001,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,902.4440,9.5125,55.6440,0,131.8040,179.0070,1.6600,-33.0320,822.5880,-150.5660,210.1560,947.4910,,A,2281.4040
001878,01/31/2003,2002,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,883.6500,5.0703,112.2640,0,50.8490,82.7480,0.2800,-4.5050,716.3830,-65.0180,86.2340,824.9450,569.2080,A,1677.2242
001878,01/31/2004,2003,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,1017.1600,5.5643,111.7200,0,109.4200,144.2420,1.0800,-76.4700,837.8150,-58.9920,220.0830,951.6430,621.6430,A,2870.0868
001878,01/31/2005,2004,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,1142.2040,2.8473,227.6110,0,262.0730,298.2730,0.9800,-317.7490,1101.0240,175.6400,373.1320,1234.2670,648.0780,A,6684.9351
001878,01/31/2006,2005,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,1360.8000,3.4464,229.6000,0,405.9000,439.7000,1.4400,-305.6000,1386.1000,-338.0000,415.2000,1523.2000,791.3000,A,9319.4640
001878,01/31/2007,2006,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,1797.5000,4.8248,231.1000,0,396.3000,440.2000,1.2600,-80.2000,1667.1000,-117.8000,576.6000,1839.8000,1115.0000,A,10103.6920
001878,01/31/2008,2007,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,2208.9000,5.3500,230.0000,0,489.4000,543.5000,1.5500,-375.7000,2019.1000,-85.7000,708.5000,2171.9000,,A,9464.5000
001878,01/31/2009,2008,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,2420.7000,5.7905,226.3540,0,440.5000,542.9000,0.8100,-114.4000,2198.5000,-478.1000,593.9000,2315.2000,1310.7000,A,3748.4222
001878,01/31/2010,2009,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,2447.2000,6.4378,228.8810,0,134.8000,246.3000,0.2500,-45.3000,1633.4000,-283.0000,246.8000,1713.7000,1473.5000,A,5445.0790
001878,01/31/2011,2010,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,2787.6000,7.0894,227.0000,0,282.2000,387.6000,0.9300,-159.4000,1860.6000,-142.3000,540.8000,1951.8000,1609.3000,A,9234.3600
001878,01/31/2012,2011,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,3227.8000,8.3351,225.9000,0,354.3000,469.8000,1.2500,-119.8000,2102.0000,-370.3000,573.5000,2215.6000,1882.9000,A,8132.4000
001878,01/31/2013,2012,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,4308.4000,9.1377,223.6000,745.6,349.8000,477.4000,1.0900,541.4000,2201.3000,-647.2000,559.1000,2312.2000,2043.2000,A,8693.5680
001878,01/31/2014,2013,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,4595.0000,9.9757,226.7000,746.4,297.6000,425.5000,1.0200,-126.5000,2127.5000,-194.0000,563.5000,2273.9000,2261.5000,A,11618.3750
001878,01/31/2015,2014,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,4913.8000,9.7762,227.0000,747.2,123.8000,268.8000,0.3600,-239.9000,2275.3000,-905.6000,708.1000,2512.2000,2219.2000,A,12259.1350
001878,01/31/2016,2015,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,5515.3000,7.2175,224.4000,1487.7,1.3000,144.5000,-1.4600,343.2000,2243.4000,-809.5000,414.0000,2504.1000,1619.6000,A,10506.4080
001878,01/31/2017,2016,INDL,C,D,STD,ADSK,052769106,AUTODESK INC,USD,4798.1000,3.3300,220.3000,1490.7,-419.1000,-273.8000,-2.6100,-578.3000,1802.6000,272.0000,169.7000,2031.0000,733.6000,A,17919.2020
001891,06/30/1962,1962,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,0.3000,0.7470,0.4110,,0.0600,0.0700,,,0.2200,,,0.7000,,A,
001891,06/30/1963,1963,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,0.5000,,0.4070,,0.0800,0.1100,0.1000,,0.2800,,,1.2000,,A,
001891,06/30/1964,1964,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,0.6000,0.8993,0.4070,,0.2100,0.2500,0.2600,,0.5100,,,2.0000,,A,
001891,06/30/1965,1965,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1.1000,1.4595,0.4070,,0.4200,0.4700,0.5600,,0.7600,,,2.5000,,A,
001891,06/30/1966,1966,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,2.6000,2.1610,0.6460,,1.1800,1.2500,1.0000,,1.8100,,,4.8000,,A,
001891,06/30/1967,1967,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,8.4000,4.2934,1.4180,,1.9500,2.0700,0.8000,,2.9200,,,9.1000,,A,
001891,06/30/1968,1968,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,11.0000,5.2975,1.4890,,3.0100,3.2300,1.0700,,5.2300,,,15.9000,,A,
001891,06/30/1969,1969,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,15.5450,7.1402,1.5980,,4.7240,5.2030,1.4500,,8.7330,,,26.7040,,A,
001891,06/30/1970,1970,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,33.1420,4.8497,5.3910,,6.7310,7.6450,0.6600,,12.7640,,,39.1070,,A,
001891,06/30/1971,1971,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,38.6850,5.7731,5.6010,,9.2790,10.6240,0.8700,,17.1450,,,49.0430,,A,
001891,06/30/1972,1972,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,49.1780,7.3323,5.7120,,12.7960,14.6060,1.1400,,23.6300,,,62.1410,,A,
001891,06/30/1973,1973,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,63.5700,8.8555,6.1600,,16.7860,20.2370,1.4000,,36.4080,,,89.6530,,A,
001891,06/30/1974,1974,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,79.6040,10.6133,6.3250,,20.5210,25.6930,1.6400,,50.4990,,,112.2650,,A,
001891,06/30/1975,1975,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,105.6770,11.5280,6.9600,,27.7610,33.9030,1.9800,,70.2420,,,154.6820,,A,
001891,06/30/1976,1976,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,132.3030,13.9763,7.0490,,35.2100,43.2430,2.5200,,87.2210,,,187.9220,,A,
001891,06/30/1977,1977,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,170.6100,8.3911,14.8670,,46.5430,58.7770,1.5800,,122.9170,,,245.4870,,A,
001891,06/30/1978,1978,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,214.3940,9.8344,14.9540,,54.7430,72.1140,1.8400,,155.2610,,,299.2600,,A,
001891,06/30/1979,1979,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,271.2550,11.6234,15.1520,,65.8770,90.8790,2.2100,,200.3550,,,371.0640,,A,
001891,06/30/1980,1980,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,356.6990,13.6905,15.4950,,78.7340,110.7140,2.6000,,247.6720,,,454.9340,,A,
001891,06/30/1981,1981,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,489.0540,9.3428,33.6590,,96.3040,138.2260,1.5700,,302.4370,,,558.4430,,A,
001891,06/30/1982,1982,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,555.4490,10.6540,34.1210,,110.7680,160.3560,1.7100,,352.0780,,,669.2630,,A,
001891,06/30/1983,1983,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,645.2340,12.0429,34.9450,,119.0370,178.6610,1.8600,,418.7970,,,752.8250,,A,
001891,06/30/1984,1984,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,781.8230,13.5047,35.2150,,139.1780,215.0440,2.1400,,491.1990,,,888.9140,,A,
001891,06/30/1985,1985,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1018.0400,15.5422,35.9120,,163.1250,262.8840,2.4700,,568.8930,,,1030.0150,,A,
001891,06/30/1986,1986,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1313.4140,9.0483,73.4780,,199.2630,299.8420,1.4500,,650.3180,,,1204.2460,,A,
001891,06/30/1987,1987,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1444.8890,11.2887,77.5170,,242.1250,333.1910,1.7600,,723.9670,,,1384.2360,,A,
001891,06/30/1988,1988,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1653.5250,12.7143,77.2560,,272.0920,363.8260,2.2000,,810.1950,,,1549.1570,,A,
001891,06/30/1989,1989,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1679.2750,13.0513,72.7520,,291.4570,395.3820,2.5300,-227.9530,898.9670,33.9240,247.5150,1677.6880,,A,
001891,06/30/1990,1990,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1692.2630,15.2660,73.8260,,297.3880,385.9610,2.8800,-195.5460,947.5490,-93.4390,296.3630,1714.0410,,A,
001891,06/30/1991,1991,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,1564.9300,7.6152,138.2270,,307.7990,422.2920,1.6300,-347.9530,1015.1240,-150.4650,389.6750,1771.7510,,A,
001891,06/30/1992,1992,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,2169.3000,9.2524,140.1510,,353.8460,469.9590,1.8400,264.6180,1124.3460,-537.2080,437.4680,1940.5710,,A,
001891,06/30/1993,1993,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,2439.4000,10.5900,141.1190,,406.3790,546.6130,2.0800,-83.1910,1296.1930,-431.4100,391.3820,2223.3740,,A,
001891,06/30/1994,1994,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,2705.5650,12.0203,140.6990,,467.1700,615.4650,2.3400,-129.9370,1442.6120,-321.3670,509.1280,2468.9660,,A,
001891,06/30/1995,1995,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,3201.0960,14.5513,144.0840,,558.6200,731.1560,2.7700,10.9250,1716.4500,-414.7240,478.7850,2893.7420,,A,
001891,06/30/1996,1996,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,3839.8850,8.0500,287.6210,,668.1210,869.7500,1.5700,-95.5240,2050.1900,-547.7260,644.0540,3566.5970,,A,
001891,06/30/1997,1997,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,4382.7720,9.0851,292.8490,,781.0930,1004.5280,1.7600,-143.4120,2389.3400,-299.4850,719.0590,4112.1860,,A,
001891,06/30/1998,1998,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,5175.3550,11.2757,302.1060,,908.2420,1152.8580,2.0400,-3.2380,2734.9160,-687.1810,852.0810,4798.0610,,A,22015.9748
001891,06/30/1999,1999,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,5824.8200,6.4268,623.6270,146.848,1087.5900,1360.3970,1.1300,-363.5840,3163.9690,-392.0600,853.8610,5540.1410,,A,27439.5880
001891,06/30/2000,2000,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,16850.8160,7.2888,628.7460,135.21,1216.0190,1500.3010,1.3400,-333.1460,3603.9360,-370.5980,1070.1010,6168.4320,,A,33677.2076
001891,06/30/2001,2001,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,17889.0900,7.5344,623.9360,111.442,1452.9460,1773.8020,1.4700,-987.4710,3953.5280,-455.8340,1491.0240,6853.6520,,A,31009.6192
001891,06/30/2002,2002,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,18276.5220,8.2980,616.3170,90.773,1673.0080,1952.0850,1.7800,-927.7570,4033.6180,-1080.4930,1531.7040,7004.2630,,A,26840.6054
001891,06/30/2003,2003,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,19833.6710,9.0301,594.8390,85.499,1518.0710,1792.7530,1.7000,-1130.7540,4050.2980,177.0730,1565.0890,7147.0170,,A,20141.2485
001891,06/30/2004,2004,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,21120.5590,9.2276,587.1150,76.715,1438.2360,1745.0080,1.5800,-770.3740,4229.5290,-1318.7810,1391.9350,7754.9420,,A,24588.3762
001891,06/30/2005,2005,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,27615.4000,9.9686,580.2000,76,1644.0000,1948.4000,1.8100,-746.5000,4529.6000,-437.9000,1433.4000,8499.1000,,A,24350.9940
001891,06/30/2006,2006,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,27490.1000,10.7082,561.4000,74.5,1678.5000,1967.1000,2.7000,-1348.8000,4592.0000,452.2000,1812.5000,8881.5000,6011.6000,A,25459.4900
001891,06/30/2007,2007,INDL,C,D,STD,ADP,053015103,AUTOMATIC DATA PROCESSING,USD,26648.9000,9.6079,535.8000,43.7,1506.5000,1795.3000,2.0700,-1884.4000,4001.5000,430.8000,1298.0000,7800.0000,5147.9000,A,25970.2260
